;Наименование вида расходов;Направление расходов;Отнесено;Дата проведения
3814;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. РКЦ Усть-Нера, ул.Ленина, 14 -  ст.134.1100;39272.02;02.11.2018
3815;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. РКЦ Усть-Нера, ул.Ленина, 14 -  ст.134.1100;44038.83;28.11.2018
3816;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. РКЦ Усть-Нера, ул.Ленина, 14 -  ст.134.1100;80468.03;21.12.2018
3819;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам зд. РКЦ Нерюнгри -  ст.134.1100;1074.73;12.01.2018
3820;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам зд. РКЦ Нерюнгри -  ст.134.1100;794.37;08.02.2018
3821;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам зд. РКЦ Нерюнгри -  ст.134.1100;1074.73;12.03.2018
3822;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам зд. РКЦ Нерюнгри -  ст.134.1100;934.55;06.04.2018
3823;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам зд. РКЦ Нерюнгри -  ст.134.1100;981.28;07.05.2018
3824;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам зд. РКЦ Нерюнгри -  ст.134.1100;841.1;08.06.2018
3825;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам зд. РКЦ Нерюнгри -  ст.134.1100;1401.82;05.07.2018
3826;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам зд. РКЦ Нерюнгри -  ст.134.1100;658.75;06.08.2018
3827;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам зд. РКЦ Нерюнгри -  ст.134.1100;912.12;05.09.2018
3828;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам зд. РКЦ Нерюнгри -  ст.134.1100;760.1;05.10.2018
3829;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам зд. РКЦ Нерюнгри -  ст.134.1100;1114.81;08.11.2018
3830;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам зд. РКЦ Нерюнгри -  ст.134.1100;557.41;06.12.2018
3832;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам зд. ул.Кирова,17 -  ст.134.1100;23667.22;01.02.2018
3833;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам зд. ул.Кирова,17 -  ст.134.1100;16627.52;01.03.2018
